STATEID	STATE	NUMREC	TOTBEG	ENNOINC	ENINC	OTHEN	ENUNK	TOTEN	EXCOM	EXINCNEW	EXINCURR	EXTREAT	EXINCOTH	EXINCUNK	EXABSND	EXWRNT	EXTRANS	EXDTH	EXOTHCOM	EXUNSAT	EXOTH	EXUNK	TOTEX	TOTEND	INORCASE	MALE	FEML	GENDUNK	TOTGEND	WHITE	BLACK	HISP	AMINALK	ASIAN	HAWPAC	TWORACE	ADDRACE	UNKRACE	TOTRACE	FELONY	MISD	OTHSROFF	SROFFUNK	TOTSROFF	DMVIOL	SXASLT	OTHVIOL	PROPERTY	DRUG	DUI	TRAF	OTHOFF	OFFUNK	TOTOFF	OUTST	OUTSTNUM	OUTSTIN	ANST	ANSTNUM	REPTPREV	HLDFAC	PAROLE	JAIL	PRISON	CBCF	ICE	DIRECT	SPLIT	SPNDEXC	SPNDIMP	OTHSUP	SUPUNK	TOTSUP	ACTIVE	RESTX	FINONLY	INACTIVE	ABSND	WRNT	OUTJURS	OTHSTAT	STATUNK	TOTSTAT	GPS	GPSNUM	GPSSXNUM	IMPEN	IMPEX	UNKEN	UNKEX	UNKINCASE	UNKGEND	UNKRACE2	UNKSROFF	UNKSROFF2	UNKSUP	UNKSTAT	INDS	CASES	OUTSTINCL	OUTSTEXCL	ESTOTBEG	ESENNOINC	ESENINC	ESOTHEN	ESENUNK	ESTOTEN	ESEXCOM	ESEXINCNEW	ESEXINCURR	ESEXTREAT	ESEXINCOTH	ESEXINCUNK	ESEXABSND	ESEXWRNT	ESEXTRANS	ESEXDTH	ESEXOTHCOM	ESEXUNSAT	ESEXOTH	ESEXUNK	ESTOTEX	ESTOTEND	ESMALE	ESFEML	ESGENDUNK	ESTOTGEND	ESWHITE	ESBLACK	ESHISP	ESAMINALK	ESASIAN	ESHAWPAC	ESTWORACE	ESADDRACE	ESUNKRACE	ESTOTRACE	ESFELONY	ESMISD	ESOTHSROFF	ESSROFFUNK	ESTOTSROFF	ESDMVIOL	ESSXASLT	ESOTHVIOL	ESPROPERTY	ESDRUG	ESDUI	ESTRAF	ESOTHOFF	ESOFFUNK	ESTOTOFF	ESOUTSTNUM	ESANSTNUM	ESPAROLE	ESJAIL	ESPRISON	ESCBCF	ESICE	ESDIRECT	ESSPLIT	ESSPNDEXC	ESSPNDIMP	ESOTHSUP	ESSUPUNK	ESTOTSUP	ESACTIVE	ESRESTX	ESFINONLY	ESINACTIVE	ESABSND	ESWRNT	ESOUTJURS	ESOTHSTAT	ESSTATUNK	ESTOTSTAT	ESGPSNUM	ESGPSSXNUM	SUPVRATE
27	MN	1	107423	-9	-9	61811	0	61811	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	61077	61077	108157	1	82470	25687	0	108157	74202	17070	-9	4733	2781	-9	9371	0	0	108157	41588	66569	0	0	108157	5816	4354	8567	13678	13353	43569	6326	12439	55	108157	1	2031	1	1	1237	2	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	108157	108157	-9	-9	-9	-9	-9	-9	2031	-9	106126	108157	1	-9	-9	61800	61100	0	0	0	0	0	0	0	0	0	108157	0	2031	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	0	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	2	2	0	0	2625
28	MS	1	29466	3086	6488	0	0	9574	4083	1781	1226	0	0	0	26	0	15	48	0	0	1093	0	8272	30768	1	23735	7029	4	30768	12483	17773	265	33	102	-9	-9	89	23	30768	30768	0	0	0	30768	73	1111	3465	13488	11390	1222	19	0	0	30768	1	1947	1	2	-8	1	2	-8	-8	-8	-8	-8	10380	15601	-9	4666	-9	121	30768	28821	0	0	0	0	0	1947	0	0	30768	2	-8	-8	9600	8300	0	0	0	0	0	0	0	0	0	30768	0	1947	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1370
29	MO	2	56912	16190	4244	3062	0	23496	11108	1111	3779	638	13	0	7714	27	0	383	0	0	73	92	24938	55470	1	41537	13932	1	55470	40237	14041	823	153	163	0	0	0	53	55470	54225	1066	85	94	55470	1309	1197	5403	16396	18295	5568	1198	6104	0	55470	1	3528	1	2	-8	2	1	-9	-9	-9	-9	-9	0	0	29197	24880	1393	0	55470	50844	0	0	0	686	412	3528	0	0	55470	1	113	76	23500	24900	0	0	55301	0	0	0	0	0	0	169	0	3528	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1197
30	MT	4	8212	1601	1015	0	798	3414	1507	212	773	0	0	0	0	1	54	70	0	0	1	793	3411	8215	3	6051	1842	202	8215	6501	147	1	1068	40	0	0	0	458	8215	7650	363	0	202	8215	241	625	1085	1879	1944	1012	24	979	426	8215	1	738	1	1	3	1	1	-9	290	240	18	-9	4371	3440	0	0	0	404	8215	6501	26	3	0	282	22	738	239	404	8215	1	42	2	3400	3400	0	0	0	120	0	0	0	0	0	8013	202	738	0	2	3	3	3	3	2	3	3	3	3	2	2	2	3	3	2	3	3	2	2	2	2	3	3	2	2	3	3	3	3	3	2	2	2	2	2	3	3	2	2	3	3	3	3	3	3	3	3	2	2	2	3	1	2	3	3	3	0	3	3	3	3	2	2	2	3	3	3	3	3	2	3	2	2	2	0	0	1045
31	NE	1	15876	7768	2631	-8	0	10399	8785	-9	-9	-9	-9	1770	-9	-9	4	49	1026	-9	7	269	11910	14260	1	10290	3970	0	14260	10680	1435	1520	382	125	-9	-9	-9	118	14260	4790	9349	-9	121	14260	391	343	-9	-9	-9	5877	-9	-9	7649	14260	1	-9	-9	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	14260	14260	-9	-9	-9	-9	-9	-9	-9	-9	14260	14260	-9	-9	-9	10400	11900	0	0	0	0	0	0	0	0	0	0	14260	0	0	1	1	1	0	2	2	1	0	0	0	0	1	0	0	1	1	1	0	2	1	1	1	1	2	2	2	1	1	1	1	1	0	0	0	1	1	1	1	0	1	2	1	1	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	1019
32	NV	1	11637	-9	-9	0	5576	5576	3852	-9	-9	-9	0	-8	84	-9	-9	54	-8	1902	0	0	5892	11321	1	8297	3024	0	11321	-9	-9	-9	-9	-9	-9	-9	-9	11321	11321	8177	3144	0	0	11321	-9	-9	-9	-9	-9	-9	-9	-9	11321	11321	1	1019	1	2	-8	2	1	-9	-9	-9	-9	-9	-8	-9	10573	-8	748	0	11321	8048	-9	-9	42	2212	-9	1019	0	0	11321	2	-8	-8	5600	5900	0	0	0	0	0	0	0	0	0	11321	0	1019	0	2	0	0	2	2	2	1	0	0	0	2	0	2	0	0	2	0	1	2	2	2	2	1	1	2	2	0	0	0	0	0	0	0	0	2	2	1	1	2	2	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	1	0	1	2	2	2	0	0	2	2	0	2	2	2	2	0	0	536
33	NH	1	4119	2725	70	-9	20	2815	2678	-8	168	-8	-8	-8	-9	-9	-9	-9	-8	-8	-8	0	2846	4088	1	3089	999	0	4088	3759	120	102	3	16	2	-9	21	65	4088	2420	1646	14	8	4088	-9	45	962	1310	1143	-9	-9	625	3	4088	1	184	1	1	-9	2	2	-8	-8	-8	-8	-8	4088	-9	-9	-9	-9	0	4088	3904	-9	0	0	-9	-9	184	0	0	4088	2	-8	-8	2800	2800	0	0	0	0	0	0	0	0	0	4088	0	184	0	2	2	2	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	0	2	2	2	2	0	0	2	2	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	390
34	NJ	1	114611	-9	-9	-9	40622	40622	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	40347	40347	114886	1	90990	23896	0	114886	42164	44806	13787	0	2201	0	0	0	11928	114886	53521	44323	17042	0	114886	3024	1399	10273	43663	54348	1751	428	0	0	114886	1	2060	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	114886	114886	61871	-9	31816	-9	19139	-8	2060	-9	0	114886	2	-8	-8	40600	40300	0	0	0	0	0	0	0	0	0	114886	0	2060	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0	2	0	2	0	2	2	0	0	1673
35	NM	2	19852	6727	505	-9	0	7232	4235	-9	-9	-9	8	-9	0	30	-9	51	-9	1212	262	0	5798	21381	1	-9	-9	21381	21381	-9	-9	-9	-9	-9	-9	-9	-9	21381	21381	0	4767	0	16614	21381	-9	-9	-9	-9	-9	-9	-9	-9	21381	21381	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	21381	21381	-9	-9	-9	-9	-9	-9	-9	-9	21381	21381	-9	-9	-9	9600	8200	0	0	16614	0	0	0	0	0	0	0	4767	0	0	3	2	2	0	2	2	2	0	0	0	2	0	2	2	0	2	0	2	2	2	2	2	0	0	2	2	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	1358
36	NY	1	113071	29952	1537	0	0	31489	22857	3278	-8	-8	-8	-8	-8	-8	-8	430	2057	7856	335	0	36813	107747	1	84665	22328	754	107747	48640	30631	22213	469	1181	-9	-9	1538	3075	107747	54211	51110	126	2300	107747	-9	4621	17252	27957	17982	24791	2614	9886	2644	107747	1	388	1	2	-8	2	2	-8	-8	-8	-8	-8	94998	7273	-8	5476	0	0	107747	93014	-9	-9	-9	-9	14345	388	0	0	107747	1	-9	-9	31500	36800	0	0	0	0	0	0	0	0	0	107747	0	388	0	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	0	2	2	2	2	2	0	0	0	0	2	2	2	2	2	0	0	701
37	NC	1	100479	58266	20	-8	0	58286	21834	3693	4991	-8	0	0	13128	-9	-8	543	11439	6456	0	0	62084	96070	1	71115	24955	0	96070	46059	43615	3415	2101	307	61	-9	0	512	96070	36621	59171	0	278	96070	2246	2027	9722	30197	20778	15996	9334	5553	217	96070	1	1107	1	2	-8	2	1	502	-9	-9	-9	-9	-8	-9	89793	6277	0	0	96070	82507	7337	-9	-8	5139	-9	1087	0	0	96070	1	1870	277	58300	62100	0	0	0	0	0	0	0	0	0	96070	0	1107	0	2	1	1	0	2	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	0	0	0	0	0	2	2	2	2	2	2	2	0	0	2	0	2	2	2	2	0	0	1280
38	ND	1	4563	3074	-9	-9	0	3074	1622	540	565	-9	-9	-9	97	0	0	27	-9	-9	-9	22	2873	4764	1	3535	1229	0	4764	3513	259	168	807	17	0	0	0	0	4764	4150	485	129	0	4764	460	266	67	-9	1732	114	52	23	2050	4764	1	600	1	2	-8	2	1	-9	-9	-9	-9	-9	0	0	3918	846	0	0	4764	4164	-9	-9	-9	-9	-9	600	-9	0	4764	1	53	25	3100	2900	0	0	0	0	0	0	0	0	0	4764	0	600	0	2	2	0	0	2	2	2	2	2	0	0	0	2	2	2	2	0	0	0	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	0	0	2	0	2	2	0	0	863
39	OH	187	252901	42260	11060	10120	69963	133403	43690	2155	6856	439	899	1184	7310	1242	1237	533	2823	5241	3177	51758	128544	256853	3	109901	42450	104502	256853	68993	33401	1977	74	186	11	285	269	151657	256853	51516	99754	1034	104549	256853	5373	1546	3922	14945	11745	8093	3559	6881	200789	256853	1	3458	3	1	75	1	1	246	2327	229	1409	14	38464	7360	7609	1359	1974	200087	256853	89265	1819	920	16398	12772	7056	3681	1569	123373	256853	1	1073	24	146100	142200	0	0	22212	0	0	0	0	0	0	152745	81896	3409	24	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	2886
40	OK	3	24448	6896	1443	0	2707	11046	7253	524	362	0	0	0	0	0	0	128	0	174	0	1547	9988	25506	3	14199	4148	7159	25506	11365	3461	1555	1587	79	29	-9	32	7398	25506	0	7159	0	18347	25506	336	1533	2693	2762	7054	2988	202	2651	5287	25506	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	1872	3739	10434	3077	1097	5287	25506	1872	0	0	0	0	0	1052	0	22582	25506	1	-9	-9	11000	10000	0	0	0	0	0	0	0	0	0	18347	7159	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	882
41	OR	1	37468	6754	6095	0	895	13744	8443	559	4141	0	0	204	0	0	32	131	96	0	478	0	14084	37128	1	28783	8345	0	37128	29408	2130	4390	558	525	0	0	0	117	37128	26018	9471	0	1639	37128	1087	1829	5930	6846	11211	3424	0	0	6801	37128	1	1089	1	1	1074	1	1	-8	48	-8	-8	721	37128	0	0	0	0	0	37128	22270	0	0	40	13162	0	1089	0	567	37128	1	1	0	13700	14100	0	0	0	0	0	0	0	0	0	37128	0	1089	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1216
42	PA	2	177851	97469	0	0	0	97469	76757	5178	3405	0	0	0	1558	26	1646	1055	249	446	7223	0	97543	177777	1	129602	48175	0	177777	104849	56742	12752	110	1131	65	95	511	1522	177777	57980	115037	4739	21	177777	2518	3849	20491	42439	34244	36573	-9	35795	1868	177777	1	2795	1	2	-8	2	1	-9	878	27	6	2	5922	0	0	0	0	171855	177777	134614	0	0	12811	12005	0	18347	0	0	177777	1	-9	-9	97500	97500	0	0	0	0	0	0	0	0	0	177777	0	2795	0	2	3	2	2	2	3	3	3	3	2	2	2	3	2	3	3	2	2	3	2	2	2	3	3	2	2	3	3	3	3	3	1	1	3	3	2	3	3	3	2	2	1	3	3	3	3	3	0	3	3	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1768
44	RI	1	24518	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	23818	1	20014	3751	53	23818	12966	4790	4824	141	260	-9	-9	198	639	23818	17973	5005	840	0	23818	2356	1096	3349	2723	6233	376	469	7216	0	23818	1	815	1	2	-8	2	1	-8	-8	2180	-8	-8	-9	-9	-9	-9	-9	23818	23818	9186	-9	-9	7747	-9	5612	815	458	0	23818	1	-9	-9	4800	5500	0	0	0	0	0	0	0	0	0	23818	0	815	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	0	0	0	0	0	0	0	2	2	2	0	0	2	0	2	2	2	2	2	0	0	2848
45	SC	1	33362	11662	2496	0	0	14158	8801	761	2495	0	0	0	0	0	0	206	0	0	312	0	12575	34945	1	27483	7460	2	34945	15988	18248	534	42	50	0	0	83	0	34945	23475	11373	91	6	34945	751	569	1178	17516	2900	0	0	12031	0	34945	1	1135	1	2	-8	2	1	387	-8	-8	-8	-8	0	6709	27612	624	0	0	34945	26857	0	0	2717	4174	62	1135	0	0	34945	1	182	166	14200	12600	0	0	0	0	0	0	0	0	0	34945	0	1135	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	954
46	SD	1	6819	-9	-9	-9	3604	3604	2873	-9	-9	-9	-9	350	-9	-9	-9	-9	-9	-9	-9	0	3223	7200	1	-9	-9	7200	7200	-9	-9	-9	-9	-9	-9	-9	-9	7200	7200	4950	2250	-9	0	7200	-9	-9	-9	-9	-9	-9	-9	-9	7200	7200	1	430	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	7200	7200	6770	-9	-9	-9	-9	-9	430	0	0	7200	2	-8	-8	3600	3200	0	0	0	0	0	0	0	0	0	7200	0	430	0	2	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	2	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	2	2	2	0	0	1136
47	TN	3	61852	17177	3632	6488	0	27297	16725	4013	4405	0	926	0	629	0	0	462	0	0	0	0	27160	64430	3	47558	16872	0	64430	39741	22219	2077	64	329	0	0	0	0	64430	56177	8252	1	0	64430	1150	1104	5615	13515	14455	3025	1398	24168	0	64430	1	2176	1	1	3316	1	1	-8	2224	493	-8	114	41644	2295	2347	9831	8313	0	64430	53622	749	0	0	1627	5116	3316	0	0	64430	1	402	370	27300	27200	0	0	0	0	0	0	0	0	0	57076	7354	2176	0	3	3	2	2	2	3	3	3	3	2	2	2	2	2	2	3	2	2	2	2	3	3	3	3	2	2	3	3	3	2	3	2	2	2	2	2	3	3	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	1292
48	TX	1	408472	-9	-9	-9	158133	158133	106095	-9	-9	-9	-8	47331	-9	-9	-9	1595	-8	-8	6111	0	161132	405473	1	297664	107795	14	405473	164037	81617	154455	787	3403	-9	-9	1160	14	405473	236929	168544	0	0	405473	18946	11437	40845	96468	99203	96301	-9	42005	268	405473	1	7580	1	1	4524	2	1	2424	4340	3603	2645	-9	-9	-9	-9	-9	-9	405473	405473	279823	-9	-9	3978	57893	-9	7580	56199	0	405473	1	-9	-9	158100	161100	0	0	0	0	0	0	0	0	0	405473	0	7580	0	2	0	0	0	2	2	2	0	0	0	0	2	0	0	0	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	0	0	2	2	0	2	2	2	2	0	0	2107
49	UT	1	11912	2122	3439	0	0	5561	2215	434	541	0	2	1	51	2	799	83	0	1921	30	0	6079	11394	1	8443	2951	0	11394	8438	507	1069	330	85	196	0	0	769	11394	9217	2106	0	71	11394	242	863	1545	3275	3602	920	240	636	71	11394	1	337	1	2	-8	1	1	-8	1739	33	73	3	2106	0	9194	0	23	71	11394	9768	134	0	0	1033	54	390	14	1	11394	1	-9	-9	5600	6100	0	0	0	0	0	0	0	0	0	11394	0	337	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	575
50	VT	1	6072	3016	361	261	0	3638	2576	64	292	0	0	0	-9	0	0	32	0	254	539	0	3757	5953	1	4555	1398	0	5953	5324	204	-9	34	39	-9	-9	-9	352	5953	2135	3771	0	47	5953	587	414	984	1367	541	1116	413	484	47	5953	1	234	-9	1	262	2	1	-9	-9	326	-9	-9	2695	1023	919	1252	-9	64	5953	5076	0	17	28	3	595	234	-8	0	5953	1	37	9	3600	3800	0	0	0	0	0	0	0	0	0	5953	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	2	1	0	0	1184
51	VA	1	50566	11251	9288	0	0	20539	8772	-9	-9	-9	-9	4148	-9	83	75	311	4498	0	25	237	18149	52956	1	40912	11957	87	52956	26894	24251	856	30	321	0	-9	0	604	52956	52956	0	0	0	52956	0	2435	11068	19208	8895	1819	532	4952	4047	52956	1	6	1	2	-8	2	1	-9	-9	-9	463	-9	-9	-9	-9	-9	-9	52956	52956	50948	129	0	0	1409	0	6	463	1	52956	1	75	41	20500	18100	0	0	0	0	0	0	0	0	0	52956	0	6	0	2	2	2	2	2	2	2	0	0	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	832
53	WA	33	84229	3235	1543	13828	32261	50867	12604	112	332	0	322	22	5	548	22	132	47	26	48	41795	56015	88339	3	53560	17577	17202	88339	21416	4864	4474	1759	1285	1	103	6601	47836	88339	10128	54537	0	23674	88339	6819	1388	203	1355	4206	7795	1715	1022	63836	88339	1	238	3	1	-9	1	1	1395	1028	-9	-9	52	12079	5484	1644	2261	194	66677	88339	23662	7712	761	4706	575	5729	213	1601	43380	88339	1	499	26	54400	59100	0	0	4809	0	0	0	0	0	0	61536	21994	160	7	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	0	0	1654
54	WV	1	8306	-9	-9	-9	1861	1861	-9	263	545	-9	-9	0	-9	-9	0	-9	-9	869	214	0	1891	8276	1	5706	2568	2	8276	7544	609	22	3	23	2	64	-9	9	8276	6945	1331	0	0	8276	-9	433	-9	-9	-9	-9	-9	-9	7843	8276	1	290	1	2	-8	2	2	-8	-8	-8	-8	-8	4769	753	0	0	2754	0	8276	7986	-9	-9	-8	0	-9	290	0	0	8276	1	41	41	1900	1900	0	0	0	0	0	0	0	0	0	8276	0	290	0	2	0	0	0	1	1	0	2	2	0	0	2	0	0	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	1	1	2	2	2	0	2	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	2	0	2	2	2	2	0	0	562
55	WI	1	45710	-9	-9	-9	22890	22890	14516	530	5956	-9	-8	0	-8	-9	0	173	524	573	0	0	22272	46328	1	36093	10235	0	46328	32146	9343	2173	1837	-9	534	-9	293	2	46328	23169	23116	43	0	46328	-9	-9	-9	-9	-9	-9	-9	-9	46328	46328	1	1726	1	2	-8	1	1	183	-9	966	-9	-9	-9	-9	14714	31580	34	0	46328	38182	105	0	0	5368	947	1726	0	0	46328	1	53	52	22900	22300	0	0	0	0	0	0	0	0	0	46328	0	1726	0	2	0	0	0	2	2	2	2	2	0	0	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	0	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	2	2	2	0	2	0	2	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1047
56	WY	1	5041	2671	180	0	0	2851	1774	200	438	0	0	0	70	0	22	19	0	207	0	0	2730	5162	1	3738	1380	44	5162	4208	141	458	226	-9	-9	23	31	75	5162	3072	2025	0	65	5162	321	269	300	1099	1505	1192	31	4	441	5162	1	497	1	2	-8	2	1	-8	-8	-8	119	-8	0	327	3440	374	59	962	5162	4665	0	0	0	-9	0	497	0	0	5162	1	105	17	2900	2700	0	0	0	0	0	0	0	0	0	0	5162	497	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	0	0	1161
